"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","DispersalDistanceKm","MaxDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","DispersalPotentialmY","DispersalDistancem","tracking_climate","is_contraction","annual_dispersal_pot","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","AnnualDispPotKmY","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","Area_km2_range","BodySize"
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Torilis_japonica","Torilis_japonica","Torilis_japonica","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","GBIF:3034820","Find_Sci_Names","-9e-04","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.002,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Torilis japonica","Torilis japonica","25km","Torilis japonica_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Apiales","seed dispersal (model)","Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",15,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.015,0.015,365,1,0.015,15,15,FALSE,"NO",0.015,0.002,0.0423584339719636,0.0391517247178725,0.015,0.015,"Dispersal",NA,"GBIF occurrence",231509289223.795,6813855187105.42,6813855.18710542,59.0916666666667
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Tragopogon_pratensis","Tragopogon_pratensis","Tragopogon_pratensis","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:5386897","Find_Sci_Names","-0.0036","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0082,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Tragopogon pratensis","Tragopogon pratensis","25km","Tragopogon pratensis_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",1900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",1.9,1.9,365,1,1.9,1900,1900,FALSE,"NO",1.9,0.0082,0.0423584339719636,0.0391517247178725,1.9,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,9502714482392.55,9502714.48239255,38.9166666666667
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Trifolium_dubium","Trifolium_dubium","Trifolium_dubium","Plantae","Tracheophyta","Magnoliopsida","Fabaceae","GBIF:5359429","Find_Sci_Names","0.0147","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0334,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Trifolium dubium","Trifolium dubium","25km","Trifolium dubium_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Fabales","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",10,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.01,0.01,42,1,0.01,10,10,TRUE,"YES",0.01,-0.0334,0.0423584339719636,0.0391517247178725,0.01,0.01,"Dispersal",NA,"GBIF occurrence",231509289223.795,9635869737410.89,9635869.73741089,25.3991692186801
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Tussilago_farfara","Tussilago_farfara","Tussilago_farfara","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3149879","Find_Sci_Names","0.0042","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0094,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Tussilago farfara","Tussilago farfara","25km","Tussilago farfara_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (field)","Bakker 1961 in Willson 1993","Maximum_recorded_dispersal_distance_(m)",4000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",4,4,365,1,4,4000,4000,TRUE,"YES",4,-0.0094,0.0423584339719636,0.0391517247178725,4,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,14104852418711.1,14104852.4187111,22.3444444444444
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Typha_latifolia","Typha_latifolia","Typha_latifolia","Plantae","Tracheophyta","Liliopsida","Typhaceae","GBIF:5289423","Find_Sci_Names","-0.0146","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0333,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Typha latifolia","Typha latifolia","25km","Typha latifolia_A32_P1","mat_gVelLat_25km",0.0380153075977133,0.105717320958253,"Poales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",5400,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",5.4,5.4,365,1,5.4,5400,5400,FALSE,"NO",5.4,0.0333,0.0423584339719636,0.0380153075977133,5.4,0.0380153075977133,"Climate",0.0380153075977133,"IUCN",231509289223.795,17774095772164.3,17774095.7721643,179.763636363636
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Ulmus_glabra","Ulmus_glabra","Ulmus_glabra","Plantae","Tracheophyta","Magnoliopsida","Ulmaceae","GBIF:5361866","Find_Sci_Names","-0.0264","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.06,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Ulmus glabra","Ulmus glabra","25km","Ulmus glabra_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Rosales","seed dispersal (field)","Kohlermann 1950 in Hughes et al. 1994","Mean_dispersal_distance_(m)",60,"MeanDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Mean","seed dispersal",0.06,0.06,1825,5,0.012,12,60,FALSE,"NO",0.012,0.06,0.0423584339719636,0.0391517247178725,0.012,0.012,"Dispersal",NA,"GBIF occurrence",231509289223.795,7391602582096.77,7391602.58209677,3422.76595744681
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Verbascum_thapsis","Verbascum_thapsi","Verbascum_thapsus","Plantae","Tracheophyta","Magnoliopsida","Scrophulariaceae","GBIF:3735474","Find_Sci_Names","0.0691","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.1569,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Verbascum thapsus","Verbascum thapsi","25km","Verbascum thapsus_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Lamiales","seed dispersal (field)","Salisbury in Harper 1977 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",13,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.013,0.013,365,1,0.013,13,13,TRUE,"YES",0.013,-0.1569,0.0423584339719636,0.0391517247178725,0.013,0.013,"Dispersal",NA,NA,NA,NA,NA,85.7975490183333
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Veronica_arvensis","Veronica_arvensis","Veronica_arvensis","Plantae","Tracheophyta","Magnoliopsida","Plantaginaceae","GBIF:3172048","Find_Sci_Names","0.0152","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0346,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Veronica arvensis","Veronica arvensis","25km","Veronica arvensis_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Lamiales","seed/plant dispersal (field)","Nakanishi, H. Splash seed dispersal by raindrops. Ecological Research 2002;17: 663-671.","Mean.dispersal.distance.m.",0.145711403,"MeanDispersalDistance","m","Flores et al. 2013",NA,"Plants","Mean","seed dispersal",0.000145711403,0.000145711403,365,1,0.000145711403,0.145711403,0.145711403,TRUE,"YES",0.000145711403,-0.0346,0.0423584339719636,0.0391517247178725,0.000145711403,0.000145711403,"Dispersal",NA,"GBIF occurrence",231509289223.795,13365199705588.8,13365199.7055888,14.0616761303977
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Viola_riviniana","Viola_riviniana","Viola_riviniana","Plantae","Tracheophyta","Magnoliopsida","Violaceae","GBIF:7296321","Find_Sci_Names","0.0056","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0127,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Viola riviniana","Viola riviniana","25km","Viola riviniana_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Malpighiales","seed dispersal (field)","Ulbrich 1928 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",4.6,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0046,0.0046,365,1,0.0046,4.6,4.6,TRUE,"YES",0.0046,-0.0127,0.0423584339719636,0.0391517247178725,0.0046,0.0046,"Dispersal",NA,"GBIF occurrence",231509289223.795,7001730551666.34,7001730.55166634,15.3620689655172
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Daucus_carota","Daucus_carota","Daucus_carota","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","GBIF:3034742","Find_Sci_Names","-0.0177","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0402,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Daucus carota","Daucus carota","25km","Daucus carota_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Apiales","seed dispersal (model)","Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",17,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.017,0.017,42,1,0.017,17,17,FALSE,"NO",0.017,0.0402,0.0423584339719636,0.0391517247178725,0.017,0.017,"Dispersal",NA,"GBIF occurrence",231509289223.795,17619788885299.4,17619788.8852994,50.2503571428571
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Digitalis_purpurea","Digitalis_purpurea","Digitalis_purpurea","Plantae","Tracheophyta","Magnoliopsida","Plantaginaceae","GBIF:5414995","Find_Sci_Names","0.0312","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0709,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Digitalis purpurea","Digitalis purpurea","25km","Digitalis purpurea_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Lamiales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",1.15,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00115,0.00115,365,1,0.00115,1.15,1.15,TRUE,"YES",0.00115,-0.0709,0.0423584339719636,0.0391517247178725,0.00115,0.00115,"Dispersal",NA,"GBIF occurrence",231509289223.795,10002494998210,10002494.99821,100.385277778
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Epilobium_hirsutum","Epilobium_hirsutum","Epilobium_hirsutum","Plantae","Tracheophyta","Magnoliopsida","Onagraceae","GBIF:3189172","Find_Sci_Names","-0.0022","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0049,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Epilobium hirsutum","Epilobium hirsutum","25km","Epilobium hirsutum_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Myrtales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",3800,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",3.8,3.8,365,1,3.8,3800,3800,FALSE,"NO",3.8,0.0049,0.0423584339719636,0.0391517247178725,3.8,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,11475352244546.9,11475352.2445469,136.111111111111
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Epilobium_montanum","Epilobium_montanum","Epilobium_montanum","Plantae","Tracheophyta","Magnoliopsida","Onagraceae","GBIF:3664083","Find_Sci_Names","0.0095","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0216,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Epilobium montanum","Epilobium montanum","25km","Epilobium montanum_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Myrtales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",49.64,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.04964,0.04964,42,1,0.04964,49.64,49.64,TRUE,"YES",0.04964,-0.0216,0.0423584339719636,0.0391517247178725,0.04964,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,6272537506607.23,6272537.50660723,44.5
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Epilobium_parviflorum","Epilobium_parviflorum","Epilobium_parviflorum","Plantae","Tracheophyta","Magnoliopsida","Onagraceae","GBIF:3189157","Find_Sci_Names","0.0331","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0753,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Epilobium parviflorum","Epilobium parviflorum","25km","Epilobium parviflorum_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Myrtales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",69.09,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.06909,0.06909,365,1,0.06909,69.09,69.09,TRUE,"YES",0.06909,-0.0753,0.0423584339719636,0.0391517247178725,0.06909,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,6387812409770.61,6387812.40977061,52.5652173913044
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Erigeron_acer","Erigeron_acer","Erigeron_acris","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3147223","Find_Sci_Names","0.0529","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.1201,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Erigeron acris","Erigeron acer","25km","Erigeron acris_A32_P1","mat_gVelLat_25km",0.04210734738349,0.10594294467492,"Asterales","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)",75,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.075,0.075,365,1,0.075,75,75,TRUE,"YES",0.075,-0.1201,0.0423584339719636,0.04210734738349,0.075,0.04210734738349,"Climate",0.04210734738349,NA,NA,NA,NA,25.5333333333333
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Erigeron_acer","Erigeron_acer","Erigeron_acris","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3147223","Find_Sci_Names","0.0529","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.1201,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Erigeron acris","Erigeron acer","25km","Erigeron acris_A32_P1","mat_gVelLat_25km",0.04210734738349,0.10594294467492,"Asterales","seed dispersal (model)","Stöcklin & Bäumler 1996","Maximum_recorded_dispersal_distance_(m)",75,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.075,0.075,365,1,0.075,75,75,TRUE,"YES",0.075,-0.1201,0.0423584339719636,0.04210734738349,0.075,0.04210734738349,"Climate",0.04210734738349,NA,NA,NA,NA,25.5333333333333
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Eupatorium_cannabinum","Eupatorium_cannabinum","Eupatorium_cannabinum","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:5402943","Find_Sci_Names","0.0279","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0633,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Eupatorium cannabinum","Eupatorium cannabinum","25km","Eupatorium cannabinum_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",23.71,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.02371,0.02371,365,1,0.02371,23.71,23.71,TRUE,"YES",0.02371,-0.0633,0.0423584339719636,0.0391517247178725,0.02371,0.02371,"Dispersal",NA,"GBIF occurrence",231509289223.795,7842786917392.08,7842786.91739208,93.695652173913
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Fagus_sylvatica","Fagus_sylvatica","Fagus_sylvatica","Plantae","Tracheophyta","Magnoliopsida","Fagaceae","GBIF:2882316","Find_Sci_Names","0.0095","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0216,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Fagus sylvatica","Fagus sylvatica","25km","Fagus sylvatica_A32_P1","mat_gVelLat_25km",0.104327688588901,0.135616782183645,"Fagales","seed dispersal (field)","Müller-Schneider 1949 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",32,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.032,0.032,1825,5,0.0064,6.4,32,TRUE,"YES",0.0064,-0.0216,0.0423584339719636,0.104327688588901,0.0064,0.0064,"Dispersal",NA,"IUCN",231509289223.795,1324450714326.75,1324450.71432675,1005.06398210291
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Filipendula_vulgaris","Filipendula_vulgaris","Filipendula_vulgaris","Plantae","Tracheophyta","Magnoliopsida","Rosaceae","GBIF:2988069","Find_Sci_Names","0.1046","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.2376,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Filipendula vulgaris","Filipendula vulgaris","25km","Filipendula vulgaris_A32_P1","mat_gVelLat_25km",0.0388522185567196,0.105674732556333,"Rosales","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",240,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.24,0.24,365,1,0.24,240,240,TRUE,"YES",0.24,-0.2376,0.0423584339719636,0.0388522185567196,0.24,0.0388522185567196,"Climate",0.0388522185567196,"GBIF occurrence",231509289223.795,9459220911108.41,9459220.91110841,20.809756097561
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Fraxinus_excelsior","Fraxinus_excelsior","Fraxinus_excelsior","Plantae","Tracheophyta","Magnoliopsida","Oleaceae","GBIF:3172358","Find_Sci_Names","-0.0022","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0051,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Fraxinus excelsior","Fraxinus excelsior","25km","Fraxinus excelsior_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Lamiales","seed dispersal (field)","Geiger 1960 in Mülller-Schneider 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",725,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.725,0.725,1825,5,0.145,145,725,FALSE,"NO",0.145,0.0051,0.0423584339719636,0.0391517247178725,0.145,0.0391517247178725,"Climate",0.0391517247178725,"IUCN",231509289223.795,5869094853725.35,5869094.85372535,1532.8357615894
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Gentianella_germanica","Gentianella_germanica","Gentianella_germanica","Plantae","Tracheophyta","Magnoliopsida","Gentianaceae","GBIF:7539382","Find_Sci_Names","-0.0012","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0027,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Gentianella germanica","Gentianella germanica","25km","Gentianella germanica_A32_P1","mat_gVelLat_25km",0.103544444925236,0.130627815825227,"Gentianales","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",1.1,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.0011,0.0011,365,1,0.0011,1.1,1.1,FALSE,"NO",0.0011,0.0027,0.0423584339719636,0.103544444925236,0.0011,0.0011,"Dispersal",NA,"GBIF occurrence",231509289223.795,1186730056869.75,1186730.05686975,19.6071428571429
